integration_radius_cm,enclosed_count,enclosed_fraction,target_containment_fraction
0.6866965425482658,9752,0.3550183843605519,0.355
0.6884236369605997,9779,0.35600131056827694,0.356
0.6894342947382699,9807,0.3570206414503622,0.357
0.6904769440944435,9834,0.3580035676580873,0.358
0.6917231649607226,9862,0.35902289854017255,0.359
0.6933527008512147,9889,0.3600058247478976,0.36
0.6949509697427494,9917,0.3610251556299829,0.361
0.6962073771641082,9944,0.36200808183770794,0.362
0.6975129068821649,9972,0.3630274127197932,0.363
0.6992529265033663,9999,0.3640103389275183,0.364
0.7008797606497001,10027,0.36502966980960355,0.365
0.702022896667409,10054,0.3660125960173286,0.366
0.7033257423162375,10082,0.3670319268994139,0.367
0.7046668206631707,10109,0.36801485310713894,0.368
0.705982269615122,10137,0.3690341839892242,0.369
0.7073434827744584,10164,0.3700171101969493,0.37
0.7084715969806991,10191,0.3710000364046744,0.371
0.7099654438856173,10219,0.3720193672867596,0.372
0.711053551810263,10246,0.3730022934944847,0.373
0.7123053941251585,10274,0.37402162437656994,0.374
0.7134787171393938,10301,0.37500455058429505,0.375
0.714691706497293,10329,0.37602388146638027,0.376
0.7160987743201352,10356,0.3770068076741054,0.377
0.7178961476845723,10384,0.3780261385561906,0.378
0.7191378780877116,10411,0.37900906476391566,0.379
0.7203988085851706,10439,0.38002839564600094,0.38
0.7218800085255396,10466,0.381011321853726,0.381
0.7236424717564672,10494,0.38203065273581127,0.382
0.7245797201005971,10521,0.3830135789435363,0.383
0.7261269473518379,10549,0.3840329098256216,0.384
0.727676609642442,10576,0.38501583603334666,0.385
0.7286503517893382,10604,0.38603516691543194,0.386
0.7303517145131599,10631,0.387018093123157,0.387
0.731757156175561,10658,0.3880010193308821,0.388
0.7327983307477732,10686,0.3890203502129673,0.389
0.7339434321373782,10713,0.39000327642069244,0.39
0.7356695063069544,10741,0.39102260730277766,0.391
0.7368663802885919,10768,0.39200553351050277,0.392
0.7386576907189205,10796,0.393024864392588,0.393
0.7402111884867186,10823,0.3940077906003131,0.394
0.7416319999887363,10851,0.3950271214823983,0.395
0.74309680200304,10878,0.39601004769012343,0.396
0.7448262478721287,10906,0.39702937857220866,0.397
0.7460314784725413,10933,0.39801230477993377,0.398
0.7474435214585736,10961,0.399031635662019,0.399
0.748467336527465,10988,0.4000145618697441,0.4
0.7504366130159825,11016,0.4010338927518293,0.401
0.7515910816263739,11043,0.40201681895955443,0.402
0.7530090074702163,11071,0.40303614984163966,0.403
0.7538313348179029,11098,0.4040190760493647,0.404
0.7556486334630262,11125,0.4050020022570898,0.405
0.7570809434168574,11153,0.40602133313917504,0.406
0.7582655229095403,11180,0.40700425934690015,0.407
0.759893277622818,11208,0.4080235902289854,0.408
0.7610693281858911,11235,0.4090065164367105,0.409
0.7621710941911897,11263,0.4100258473187957,0.41
0.7639215675182138,11290,0.4110087735265208,0.411
0.7648886093331795,11318,0.41202810440860604,0.412
0.766395846627826,11345,0.41301103061633115,0.413
0.7680147812489895,11373,0.4140303614984164,0.414
0.7691668470823858,11400,0.4150132877061415,0.415
0.7701353951024787,11428,0.4160326185882267,0.416
0.7716582572311864,11455,0.4170155447959518,0.417
0.7727598876145405,11483,0.41803487567803704,0.418
0.7741414676296445,11510,0.41901780188576215,0.419
0.7757665323158516,11537,0.4200007280934872,0.42
0.777247195229471,11565,0.4210200589755725,0.421
0.7789117981751992,11592,0.42200298518329754,0.422
0.7806780641918025,11620,0.4230223160653828,0.423
0.7815094358770607,11647,0.4240052422731079,0.424
0.7826622296349474,11675,0.42502457315519315,0.425
0.7837643290366519,11702,0.4260074993629182,0.426
0.7846884998420537,11730,0.4270268302450035,0.427
0.7862746471189704,11757,0.42800975645272854,0.428
0.7882080723687737,11785,0.42902908733481376,0.429
0.7897351637449435,11812,0.4300120135425389,0.43
0.7913462593296138,11840,0.4310313444246241,0.431
0.7926927471677263,11867,0.4320142706323492,0.432
0.794160821936968,11895,0.43303360151443443,0.433
0.7951505792235548,11922,0.43401652772215954,0.434
0.7970430302456902,11950,0.43503585860424476,0.435
0.7986380560350773,11977,0.4360187848119699,0.436
0.8007078932111534,12004,0.4370017110196949,0.437
0.8019674703739458,12032,0.4380210419017802,0.438
0.8030061683112267,12059,0.43900396810950526,0.439
0.8040982786830825,12087,0.44002329899159054,0.44
0.8053537356032472,12114,0.4410062251993156,0.441
0.8065347587237378,12142,0.44202555608140087,0.442
0.8080192881369055,12169,0.4430084822891259,0.443
0.8096021834180984,12197,0.4440278131712112,0.444
0.8110969371855018,12224,0.44501073937893626,0.445
0.8120954604540823,12252,0.44603007026102154,0.446
0.8133965485293443,12279,0.4470129964687466,0.447
0.8146775632010139,12307,0.44803232735083187,0.448
0.815981653188878,12334,0.4490152535585569,0.449
0.8171848573840719,12362,0.4500345844406422,0.45
0.8182800073891179,12389,0.45101751064836726,0.451
0.8198113554981391,12416,0.4520004368560923,0.452
0.8216195982595818,12444,0.4530197677381776,0.453
0.8232599057640088,12471,0.45400269394590265,0.454
0.8245748168326207,12499,0.4550220248279879,0.455
0.8260304266952784,12526,0.456004951035713,0.456
0.8271295803549344,12554,0.45702428191779826,0.457
0.8283253111351847,12581,0.4580072081255233,0.458
0.8295135519428567,12609,0.4590265390076086,0.459
0.8310790483318944,12636,0.46000946521533365,0.46
0.832930093212247,12664,0.4610287960974189,0.461
0.8345394441873798,12691,0.462011722305144,0.462
0.8360084917646649,12719,0.46303105318722926,0.463
0.8376647210809168,12746,0.4640139793949543,0.464
0.8391827670228924,12774,0.4650333102770396,0.465
0.8408170195493561,12801,0.46601623648476465,0.466
0.8426586976313059,12829,0.4670355673668499,0.467
0.844133082637226,12856,0.468018493574575,0.468
0.8455356854784777,12883,0.46900141978230003,0.469
0.8466602425438299,12911,0.4700207506643853,0.47
0.8480719450749802,12938,0.47100367687211037,0.471
0.8497835802917068,12966,0.47202300775419564,0.472
0.8512868238170316,12993,0.4730059339619207,0.473
0.8530224394192616,13021,0.474025264844006,0.474
0.8542004716263242,13048,0.47500819105173103,0.475
0.8556444912758379,13076,0.4760275219338163,0.476
0.8569953333229552,13103,0.47701044814154137,0.477
0.858367457150889,13131,0.47802977902362664,0.478
0.8602212027287205,13158,0.4790127052313517,0.479
0.8620150285409451,13186,0.480032036113437,0.48
0.8640792292528852,13213,0.48101496232116203,0.481
0.8651979545556984,13241,0.4820342932032473,0.482
0.8666656740495365,13268,0.48301721941097236,0.483
0.868033748907609,13295,0.4840001456186974,0.484
0.8694430139239766,13323,0.4850194765007827,0.485
0.8706244284870226,13350,0.48600240270850775,0.486
0.8727059991659238,13378,0.48702173359059303,0.487
0.8739793257586483,13405,0.4880046597983181,0.488
0.8754948828385027,13433,0.48902399068040336,0.489
0.877316601513812,13460,0.4900069168881284,0.49
0.8783855634265328,13488,0.4910262477702137,0.491
0.8802376481018406,13515,0.49200917397793875,0.492
0.8818932509860427,13543,0.49302850486002403,0.493
0.8831729139015296,13570,0.4940114310677491,0.494
0.8847708505705877,13598,0.49503076194983436,0.495
0.8863865835517603,13625,0.4960136881575594,0.496
0.8881876938667771,13653,0.4970330190396447,0.497
0.8896264187500894,13680,0.49801594524736975,0.498
0.8915786679433491,13708,0.49903527612945503,0.499
0.8934759896347746,13735,0.5000182023371801,0.5
0.8951528823368738,13762,0.5010011285449052,0.501
0.8968360730037568,13790,0.5020204594269905,0.502
0.8986902099761862,13817,0.5030033856347155,0.503
0.9004825151255174,13845,0.5040227165168008,0.504
0.9021922314355136,13872,0.5050056427245259,0.505
0.9037319630662426,13900,0.5060249736066111,0.506
0.9051401942973202,13927,0.5070078998143361,0.507
0.9067788701358632,13955,0.5080272306964214,0.508
0.908080875086306,13982,0.5090101569041465,0.509
0.9098527849077618,14010,0.5100294877862318,0.51
0.9119227845951134,14037,0.5110124139939568,0.511
0.9137028260588832,14065,0.5120317448760421,0.512
0.91522643021814,14092,0.5130146710837672,0.513
0.9164672864465804,14120,0.5140340019658524,0.514
0.9177547197566587,14147,0.5150169281735775,0.515
0.9198611131702663,14175,0.5160362590556627,0.516
0.9213248141952135,14202,0.5170191852633879,0.517
0.9225501841270631,14229,0.5180021114711129,0.518
0.9233760108967215,14257,0.5190214423531981,0.519
0.9249203547918725,14284,0.5200043685609232,0.52
0.9260128629145042,14312,0.5210236994430085,0.521
0.927509461113991,14339,0.5220066256507335,0.522
0.9295367357609711,14367,0.5230259565328188,0.523
0.9312369634226652,14394,0.5240088827405439,0.524
0.9330002373558115,14422,0.5250282136226292,0.525
0.9341292562372149,14449,0.5260111398303542,0.526
0.9358148391390386,14477,0.5270304707124395,0.527
0.9371630985675041,14504,0.5280133969201646,0.528
0.9392012270362472,14532,0.5290327278022499,0.529
0.9404271007769546,14559,0.5300156540099749,0.53
0.9422817118606718,14587,0.5310349848920601,0.531
0.9440669475727471,14614,0.5320179110997852,0.532
0.9459367596997327,14641,0.5330008373075102,0.533
0.947841757207736,14669,0.5340201681895955,0.534
0.9494880220702798,14696,0.5350030943973206,0.535
0.9511137543452515,14724,0.5360224252794059,0.536
0.9525497120396212,14751,0.5370053514871309,0.537
0.9539903479824346,14779,0.5380246823692162,0.538
0.955500996292832,14806,0.5390076085769413,0.539
0.9573955934699131,14834,0.5400269394590266,0.54
0.9591453505558186,14861,0.5410098656667516,0.541
0.9606225066313193,14889,0.5420291965488369,0.542
0.9622213826834243,14916,0.543012122756562,0.543
0.9638356966767685,14944,0.5440314536386472,0.544
0.9653654181395234,14971,0.5450143798463722,0.545
0.9681284828440535,14999,0.5460337107284575,0.546
0.969759375236156,15026,0.5470166369361826,0.547
0.9707536800526287,15054,0.5480359678182679,0.548
0.9723199847712177,15081,0.5490188940259929,0.549
0.9738455349057527,15108,0.550001820233718,0.55
0.975437622351079,15136,0.5510211511158033,0.551
0.9772744069131261,15163,0.5520040773235283,0.552
0.9787072755826166,15191,0.5530234082056136,0.553
